Species,Trap,dayofyear,tmax_x,tmin_x,dewpoint_x,sealevel_x,resultdir_x,avgspeed_x,tmax_y,tmin_y,dewpoint_y,sealevel_y,resultdir_y,avgspeed_y,coollast7,coollast30,coollast90,preciplast30,preciplast90
2,92,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
3,92,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
4,92,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
1,93,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
2,93,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
3,93,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
4,93,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
6,93,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
1,94,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
2,94,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
1,95,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
2,95,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
1,96,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
2,96,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
3,96,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
1,97,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
2,97,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
3,97,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
1,98,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
2,98,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
3,98,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
1,99,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
2,99,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
3,99,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
2,100,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
1,101,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
2,101,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
3,101,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
2,102,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
1,103,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
2,103,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
1,104,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
2,104,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
3,104,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
1,105,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
2,105,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
1,106,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
2,106,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
1,107,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
2,107,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
1,108,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
2,108,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
3,108,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
1,109,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
2,109,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
3,109,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
6,109,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
1,110,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
2,110,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
1,111,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
2,111,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
3,111,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
1,113,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
2,113,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
3,113,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
1,114,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
2,114,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
3,114,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
1,115,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
2,115,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
1,123,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
2,123,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
3,123,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
2,127,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
3,127,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
2,128,213,92,69,62,30.0,9,4.1,91,69,63,29.98,13,3.7,81.0,213.0,299.0,3.505,4.125
2,56,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
3,56,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
3,59,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
2,63,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
3,63,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
2,64,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
3,64,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
1,65,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
2,65,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
2,66,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
2,67,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
3,67,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
2,68,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
3,68,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
1,69,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
2,69,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
3,69,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
2,70,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
2,71,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
3,71,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
2,75,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
3,75,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
1,76,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
2,76,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
2,79,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
1,80,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
2,80,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
3,80,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
4,80,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
1,81,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
2,81,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
1,82,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
2,82,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
1,83,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
2,83,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
1,84,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
2,84,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
3,84,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
1,85,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
2,85,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
3,85,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
6,85,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
1,86,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
2,86,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
1,88,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
2,88,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
1,89,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
2,89,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
1,92,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
2,92,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
3,92,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
1,93,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
2,93,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
3,93,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
1,110,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
1,111,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
2,111,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
3,111,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
1,113,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
2,113,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
1,114,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
2,114,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
3,114,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
2,115,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
1,116,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
2,116,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
6,116,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
2,119,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
1,120,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
2,120,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
3,120,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
6,120,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
1,121,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
2,121,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
3,121,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
6,121,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
2,122,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
3,122,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
6,122,214,91,70,66,29.97,26,5.9,91,73,66,29.95,23,7.2,87.0,216.0,306.0,3.295,4.52
1,122,215,90,69,56,30.02,3,5.7,88,73,58,30.0,6,5.8,90.0,216.0,318.0,3.305,4.675
2,122,215,90,69,56,30.02,3,5.7,88,73,58,30.0,6,5.8,90.0,216.0,318.0,3.305,4.675
1,0,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
2,0,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
1,1,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
2,1,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
3,1,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
1,4,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
2,4,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
1,7,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
2,7,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
1,8,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
2,8,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
1,9,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
2,9,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
3,9,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
1,10,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
2,10,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
3,10,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
1,11,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
2,11,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
3,11,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
1,12,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
2,12,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
1,14,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
2,14,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
1,15,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
2,15,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
3,15,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
1,16,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
2,16,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
2,18,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
1,19,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
1,20,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
2,20,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
1,21,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
2,21,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
1,22,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
2,22,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
2,23,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
1,24,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
2,24,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
1,25,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
2,25,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
1,26,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
2,27,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
3,27,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
2,28,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
1,29,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
2,29,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
1,30,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
2,30,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
1,32,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
1,34,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
2,34,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
1,35,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
2,35,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
1,37,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
2,37,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
1,38,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
2,38,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
1,39,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
2,39,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
2,41,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
2,43,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
1,44,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
2,44,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
2,46,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
1,47,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
2,47,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
1,49,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
1,50,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
2,50,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
2,51,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
2,52,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
1,55,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
2,55,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
1,56,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
2,56,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
3,56,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
1,57,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
2,57,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
1,61,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
2,61,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
3,61,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
1,62,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
2,62,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
1,63,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
2,63,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
3,63,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
1,64,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
2,64,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
1,65,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
2,65,219,91,72,73,29.76,25,9.0,92,73,73,29.74,24,8.8,101.0,201.0,369.0,3.305,4.54
